path,label,mel_count
29d400dc8a0b9ece96b1490452cc1a3a8f318d276a7e480fa2a403ec18bf2651f10ab9639bab7582bb221494e2c3139ed599c9c2e32c293851f74314edcace6a.npz,de,122
8dca1c23e1c2570075a8a7d88687480849cdad2cfce4022e7f30bbcba4997708d264a24fd50fdaec26c727a84742cdc567c56af952b0e7cca06e7d92a578c34d.npz,de,47
f420b13bbf828dc63018c1761d187d48f317e67425734018fd16766dc6d5112ca0336987cf7224a72b0a6088d27692eb1f9bb323a1f3dfeeefea3ba26109bc98.npz,de,103
06868dddef5fa54186d547c6ba4e89102b2c36d089c78043fefbb511d38f867ce0ba8281863cce8d5a5d7829223f216edc8181a191965d57c3871ef2a82ba5c5.npz,de,198
47ca9f683e92990ccbfd15b0bd200ac3a0c8744b0dc9e801b909213d0cd61def373f287877f3858a56165390350a11eaaf2522079d6129ab31eecfc1cc6f724d.npz,de,115
1f4562ca6498310daf344a8111613e7eed71d744e03b002b819b0058548718f2745ead1d221ece4c521333c13b64694bb91fd10a3476cdafd6c5a8f401975545.npz,de,89
79bea8dc780fa4140ad25480ef6b1f619fd679e334203c53cbc20ac7e7a64048982c33db6db9aea4f68b52476872a8207e50bea3eaab797fd423b0ed962275b3.npz,de,121
fb1049cf12d106be67ca992df383677c48a15c08e9e07c1c05e238d27bba2769114c3bbf2e42413e521f721a8b1ad346126ba9e0987a1610b9bfaa6f80a1fe3f.npz,de,83
f3bbbe736ce8826185b6c10b806b276fd741f104cc29ae8bffc592afd7307c0d613d809bad96f6bf343846f858d2f03a23e60952bfe728a8dc99bc61290f87c4.npz,de,50
ba637d00531fe6c34f08a10fed3f7d6bd4432d1bd14ba2060e42578035587ef91b15cbe279ad1d72a207e438b8d6f8773bb28b90195a9594b01204d349d0bcc3.npz,de,137
e8445932f2ebc93f6824523b4481a5854d20d18d891b60f5452f7b5c4200a9f8bfc63f8e59735c15817f5175e141be481eebcf034db3a4c1cf1ddd04f0c4198e.npz,de,183
a22b17bf0e507b84e6d06d67131875486f78cc66d7a3681bf32a8b6eab8585b04ef9f091cb49e600f7b172f6a9e2df4449d2ccca8ac79116854c236484a76fa5.npz,de,74
bd6069f7af67cefbdef223a83c3e924f1e9d663a340a103ed988f0e5b64a2acf0880aed2e6ebe6974aeb361a09cd6ce88008698d6c2eeb3c05e82d6df7c4eb7c.npz,de,92
a403bd1247f5b49e0d9630190e6f0341a7c6aae2f584b415e19040aaf3e2f89475847d3d8fc0a2a6e7b2d385ae9f3c1a292b3f76ed42055f9d4001b13bfea34a.npz,de,46
d49bddc9f32c0e826ed545140a8d6b1bd87a5262921ef931169cd856be46120498bdf09cfb7f68113292e3f554d9e346532675b60aaa840981940d931b387bb7.npz,de,91
9e323e47e4c5bac7a7c759e2150d69423073866df0e369e8e2ad070cd276197a4b335e56f01e9de7013b966e71fd2db8386a42c95ee9a1c0dfc69b4a41feac03.npz,de,87
9fe8f42b30ed93e70602ea25d4f299324ed8ee04f3e418df768c3ea17c9df86953e113ea686f7de0fe2ac703d6528c64c66c5f1a3ad7398864efe522487d3363.npz,de,222
f8f33fca0470f3dab82cf7ccaa3689e3700cb5d34c0ea7b258e3eb57017bcbefc9667f0de17b134a725934ee56caf1e0b6c26f62fc9d9437cd55a90b8509f3bc.npz,de,93
834ee2c11db12436b5d36af053893d3420872c283ea5a2c354bafe52738e137012e418894b2f706398ee7aefb369266667004b0c374eaaa7339e9c4ecf0a865e.npz,de,77
4fde2893ec883773317c56c4be47a6bdebbd8d87d697600aeb99449bb9197f8f102724f5d480cdce3bdfb5c323026d11fcd81dc1c77a9361e6f2dc89ed002b12.npz,de,136
355f128f087e274d3970c6c713b79f38b1464d101c22fabd08c9ec42f1ffdf55fcbdf1544fcc5f159ebcebc09c1d1e240d24d359c446945c523fc98c19621d50.npz,de,117
2b67a49bf1f53d7772cb0eb8608ed48aacc79264fda9cd802c9d3fc9d6f04e21241351de94f3ba41bacebdf95aff428bcf2a0c82165d8e036af1360d7df751ae.npz,de,160
0cc52f6a967440abcf1d5852cd2d52c5539477e796910d0b8eebe31682ef8935fc7ef003bc33a9c295e1ff260e682de940376e4c8c6db775da8927bf92165b4d.npz,de,121
b22c15f3f3e3e8f42cf0ff2e9f0e227a46b18ec48a377c6cb8c9ab2adb49ede1e88e87158b0922945f88adb7fd3f7b5f6a480e146af62003e5d4cceb6a43a1ea.npz,de,123
0f187b9c62bf5a4ccc844c64db96e168ed4eba0b0f14e11a06fa94782d07ac33a4029c51e9fbad7796b696918f8e39a482cd2873600c2f66e3bb01d958722cc1.npz,de,151
8f31d2e433a77a903197aa1d43465d71ff74a47b877920c4b8da953b9671463955dbce7456beb0494da302b2ac6ce5c9b9d6feae3e9f87c81995a7363854e93f.npz,de,108
108840cbf853bc3d88529e55ecb0ed796a2459d0f2b958a152e9a364ee0dc6146242bf1a0454501d54691b865e2ba9a639df9ef4877d44d4d38f0ed0e2d84062.npz,de,137
31ad0958e3f0409bb78dff48534556a4d5a407a6bfe53e89ef922141dd4106143eff6ff6ff446e49a6691632820416221806eef2c64f89d8431848f85fdfbc80.npz,de,121
e83192127ec754528b15a1e61cec934eeb1012552aa9185296c20df4a0df124a7aed9fe2a4bee7d235a85ee935b7b38112bcaf027c393911b0529787f694eb02.npz,de,123
19ead8aea5c681c8b22bd9d55cd22f15e4cfad36aa92d3036be07cff058edad9c84e4e45bf10f4706554f87c34afb6a55e7472ea8fe0bc958d9c6c9d909a62f6.npz,de,96
8ab7bebc122c3d5d6cd38f672904c0f22b929beaa8ce5419a447e05e73fcc9971689bd124ff15f56dff420b8e751451ff956b8c7ea002ff6344eb1520f64e3a5.npz,de,142
dade4480c1349d671d678cbc2abe08d5f046d294cf715aa1041607f5a6023a6d1d7c9d27b4d5cc31885a928766a5d0fb067e041c8c60c3dc44f493ccbdf205a2.npz,de,102
a5f4dd695be9c798d70e1f7588b90b118f820cf166f1d6a86aa7bab76d2a2206699dad1542f3cbc6ec4700c5b729824061e5050633e6d4875b44f2ab05d98327.npz,de,160
5057d0271e902105044ac18d8f91189e238331f4b02b14d92ac329597ce36d44d67ff189df0fab27f810f83d829fb23d43b85e19ece07b277ac70a9447388760.npz,de,94
4835e1085530e377381f177b0662ab75b79dfeae978822178748327a9f17228819753d9bb641c7ffa5f16e14800be425ad6b84c00fa79ec7988b558a7cd68f20.npz,de,53
45f1dd1d75da4346a0ecad5d30932e7325b5d27c6aa391df50b237a0359339bd00e8d629660b31fc30748946efad94d7d4b3bca3384b936b0616331889bb1bff.npz,de,65
3bd0251612523de560f8082632daa8151ca79e11c5cad1ec7034e4b22e3388ebb8dfc474b52cc241298a8e1ac8f21876884436db03f8ace840f9c76d02ec06d7.npz,de,85
b76bbcf8183030aef33c7b5a37e61e8a92992d350f8d00d83242cc57bd6b01c19f8a8759a0f4841b9f39c80bab8b0b675a1d6f6a707bb13abc64e5c0781c37fb.npz,de,64
7ccf68072fd3dde6faf2fc2c28a8a05a32864e1e3c7cec3adbfdd614b9c117db9b361b7d9a504aa59500f2204103b9a4bf801dd9f10a1d71b38c3a71e08e9152.npz,de,139
6ac0d6734c27542486c004d7f3111542a86d149d78bd8733b3040fbef4e537488e85753a960e1f19d6ab5c30f0292f120c4f5d33625808a878de201b690ed2e4.npz,de,104
47ed4a870e3f39742b12f629005b4d28a1ef85559c2eea228b1c17f631d66e9b95389929db7a6357476bda36362986f0257b561e047e6ab9c4926bc7c7240552.npz,de,133
25d2415eb0307f21b1e4077a3c3a2b0a61dd7d1cd028ff7c995efdae688863f335717e6f880f7cff607c32ec8b5211e0ad836753bcef5ff7b6948a2c0877cba5.npz,de,92
15eb38d4513b319d51367e7a2912f20496c641ba474dc8a2315e5ebc3930c6e8812ad90f0d76cc5308983eb301399ef7c86479099edd5595f4cc308b515a05bf.npz,de,147
4b960b347e310fc7f104fc7a0056a3ff9be7ddb23c50bc8dc9f7fb6fabf0617379c5c225135be83bd9d5ce954530c69603fb59fe1a46bdb773f001562101f47c.npz,de,72
84df39013dea5049c90e091136642fd1ac38bbcf3efe901ce53a2f5fa2bc808aabdd7ff4777c3d3083eb7d171a2f92792f6884df2ff9e4ef697803aae1bf8056.npz,de,89
2bc8433e23555cd50d51d04944de42823ed6c38fdd2d48a94c74089a473dbab9299064303fee71f1bcffcfe0edcd8ad7fa29750efa352bcaaa88710aeda6e9a1.npz,de,85
f9155851726797eacc6b81ab5019e7242b90cf450002e043ea1cb11bedba54bd71df5a09bd438bb25fc7a74f7df92f440eef07955ee923c94bf06b9a66a0653c.npz,de,90
af86b9a2ae0fb7283b89a756fd239add661730a6bd894f1e52e3cf0008998fc0851e1a22e114c02b4cc2c850c7bd6f70049956ff95e3ec05ab6f9c9c97433c6f.npz,de,96
a099a5d3d803d4a98a272bdd9929a11da192e81919eb4b6f27dd08a86da0bc878d6ef803ac3058627b3daefc6c7925c32729e452a5004e34f825026be18fd620.npz,de,113
72e222d33d1f5a7ef659e7c10e55e1b6721986d0cc725333eaa06ae1b5f89997d0fede75c1cdfe333732299e1ec23c16f3ef19987eead9ddd4e7db49e58e26af.npz,de,94
6e79c8f85404e54d02723f9e09b5149a806da0faeff64272747985adb273fa85121252d5917930da6e4f0d2dcb36611de377bde0b48b749c99d7d74a39decb66.npz,de,121
5d72dea04b05b7e9b490ddaa63d02d621269d0af18680679b9c2018a8e9da66b29c0793f61ba0e574a1ed499a455ba3ec362f7839c16a9f100ed7b2c83336120.npz,de,105
27107c5eca7e831fcfe7f8f71bb968c3a3b331e818c617a0d574348b09afdd880ea37b62a92d853784f0da677471286d723a41c33c1e908f4569c5033eda9e62.npz,de,130
6b326a5d8222c02e79467eb870d35387005c2291f876fe96d022950e0bcf698365f0d4570eca496554026d780abb543a24416f5e6c614a87d1e6fd0cf0a5f943.npz,de,106
229a771692ea1198338819acb8c65ccb1f998c8241856f98d347aec5df444f0d52e07fb0caed9d04dcb3e961ec8b6ce2a779d340a6b9056ac0f805fac8a4331b.npz,de,152
8f1f219839a5ebcf4793b01f65d2d2ba9f457eaa3a2ca750f6a29409bca0ff4fba3e53d2f97ef819dfe380f18f86f0c96d74f44fe39a50777ee8c6b25b5d8ab4.npz,de,103
fb57a9c1e837a4d8c5270e28692eac75b561423a7b545440b8901b374515767e0dc4ac63d9421b737cf5d2363dcfe5a50c4a1f73ed6138426cca55b34e0e71cc.npz,de,125
8171ad65513555ee22038b4f997f9fbac4462a292ac281d4fb199977a987eba2456b399c908fb2f008ed01c263d4fc85688c24468b4888b91213139b30a02dd9.npz,de,198
72ab283a417093af3d9876a1de8e57d28aba452b8127891fb8a445e67b89343c46191477c14dad5aae592521c5c4ba88d15ee62af251334ed003f13c74af0728.npz,de,290
a6f9d78e9a142d1c3deb62a4adffe664190de7980c5ff0b5d8b384647204de4231fcb855865d03acce4ae2b5c8cf04e7855553ad1db20d13ec192a8d85cb8c62.npz,de,81
6718c18ccaa59f45e05e0a549b8425c71124020d94c18811811be93e776e63965285a28124fe614c036fc58cb8e09c1062ff9038e7549122673f4e8c8ed60014.npz,de,98
90d8608967d315e4f228005589feb578a3aa6f3894e6039dd2c8874bb98da6a47b011b562321c91e5ce69051e903d6635944171505a01c45ad2adc63d5445de7.npz,de,46
5585c3a7328fe740a28c57d434326241af4b9f5e9dc7d9b458bcfc6fc1301e68a5bf2cbe635253fc720e810e860a22ef7d666c1f222e92ebc366ada3f5fdadbf.npz,de,94
07b93be1fd181e1a2ca72e4bda3556f244214e4d6f274b41221731d6d252b46017eb000ae17c2f6c0e497686644c6c51a9a996834eff20a8d2d190837bc46301.npz,de,74
f5a27eb975fc969d8d875d0c7e5277aead7081961f9af37feb699f705e9a1752e260fef54940401daec73b6ba937e79427070e6ec3c7b43aac41b89b21b51eff.npz,de,129
e9ec1c81c37a6d8fca2f097233c7a2d38fb746ce57ba6f1eed363ea99df927a97610b0ebd1a99053e844c8ef71a563e621cca041e71dd177ac905f875b7d0e46.npz,de,102
616e167c852809342a772c2ca8cb33b1ce5d89ece0c2a4e36f500bcec364fc17a617e548b769f66b8893a0b897f614f00f8ba04b0283e51004b19d872559944a.npz,de,127
b059fe0b0c27f5e572475f69518fb8ea369e073cf403c52dca97a46b12fd4d0ffc72110f634ee61ccf0d34e9a0021e4f57e53e5ef65f7f569aed5766b600bfc5.npz,de,172
85e2d26431e00da1e190a2daec210ec8f0a9d0ae841aaf7159cb34912409955e79fa6d918d6d7b85845a8894cb360d0551e4d0929b7cc96e91a7d66287e5318f.npz,de,107
936235f5fde93d5ca37e0119517d4106aad44ad7c7f3d5edc1428a1ec40e1147cc7b6ba1fb4c79999ed10c0701897f02df0eae968ffe1281ef0c475b453a6e2b.npz,de,89
f64552a413accab30a664fdaac04aca3e2d5ca534eadaa6e09aa041d0bb6bacdfe6bfe749d4c8360cea2cd3b755e632f14d18f77b218a01037463b0922ca848a.npz,de,228
ccaf6e33aa7b0c3b083c3fb6bc700a8dcfd52a47386fa3cc02e4d86336cc3aceed2907678a208fac95fd5a539d1d1e29197bf6287c7912888c95288fedfda7db.npz,de,61
8bbceed7220a80ff8cb9b20c2fc9c8834b38b7a46ce3002634e32bc680b9e54b84dc69b7fdeef25ef69274695378f24ace1301045bf4b9619606b8e853ff27ef.npz,de,57
de4084dc454ee9c80d52ea6ad5012652ffad97872920725ebab3bfc61fb9370289989fdf2b627b34123c05ab10b72f023af790b53a4ea263060b4aa79ef8f20b.npz,de,98
6acef1fd709f6e6135bf44022334dd1ef705684c054f223cbd4909be1ce8f6d6913baaf18ba8dd13e26fbb240ada7fd9f9bd171313e99b444465bf00892b76f4.npz,de,180
083873d921c5aef6632e0a587448617fa4a9a51e27934beaf35c01ccea862d3cf9000918981193d6914ff18731059de412fa1058cc5cf17ed10d15e5d55ba5e2.npz,de,113
15e6d4f4106e922363acd88fc111f2278690ee199c8d29b4ee25b8d393e14211ecc4fdeb584284df8bc0c8d185eb7b5d84c3ad1d8f17bcd12fe17998118a951a.npz,de,186
2662df44bd97d866d670a9853496e879285d51142987f5a05d626ecef04e1dcd0c650319e5d81499a587054d1491547e07ab4fa5297631f47fa73eb3e20ada6f.npz,de,186
3a218d74fac316ff239d87c236387465fee8c4a7872a604e5342c517ba6e7a0dca999446110a70c0578adcf737411a7a1f284b7f44b474720adff100d34da843.npz,de,108
b3b9a5ef4d41fd151da7a7ff565f2f10ef1e826f2d89a2e7c6053510f4102bfa3703520b8e9d03d24ba1d17dd750f9dba5708b4476a1884f400f60b99327a03a.npz,de,42
04fa7191a863ce1899304df0d9a054fd4a2ac16904ed9207dfbea70a077b43bd918a326fe3ead9f2a2e0a014e1a7e233ec48c21994a251ec472b2524fbb534dd.npz,de,49
8ddbd11bac29db3229381a09d88c6dcb2576b9a247211b506d9178adff9a6d1ab36de1625bb35a9117897c81f31d0d8833f987b0214497ee2c6c82ee12acff15.npz,de,111
7ca44fe175e558904587f4024baf7b1241f14933327a750c2a3c49b990b3efff23701fa08d1bd7eb8871f6f33febb0a94b740d38e7c33d134cf54248a7c50db3.npz,de,174
18be7b1bad765837be3f73ed9acae43803ab50274cfb0a381672e88da019ee852a19cf934035df3d2450d42ab4f2f9334cf48eacaefd34671b48d0858819cdc9.npz,de,84
ac27b7289e8c631a1fbdba1c7702c93e0854647ffef11412e2ab999ef1c64d51315fe695e63ef8951adba956cce79429bfec2ebb8ec339202095ffada1fcffd8.npz,de,106
9f456d4959bdc3f1c42144634c76daf01e63ba0ba289cbba15ab021574ef45f067960276e18d0f4edaa7daab51bef563fd1d72994a5e8f000ad3da05ce13b604.npz,de,143
e5435930c9ce78d55bdd697534b98589c4c58d03f09e01a93c655e84e8d250f82b209c6a0c5757b1b05cd0a73db431ae265df886e6ff9aaaf1cdc26c3af42be3.npz,de,97
ef8a62b63ae350ec7aabd3baee1cc52d5ec04e22561c43e6770a0ecea9760176704093d44d05bb41067b3a2010971e61d5579973fdfb2ecfd108a155afc3bded.npz,de,86
e4785663018256c8dcd7acabea3a1a869bca3136ead6843fd7675c9419a3e192da16c300b579a2befc0d7becf626471fcd143662a52ccfd004881a3ca8eef9e4.npz,de,116
5e9ed2116262b210256b15d3526cdb4d32220fcfe6babebe07978f3d617cf707b2bc8a77e676f023feb5e3c20e134db0a80fedb0b20857e89524882ba56d8262.npz,de,62
f00c2a5ca5da7dc769f8e5333006b50ec3772490526b19f4830dcb011495f26ee6086b2ee0e32c8b9fdb7fe4d818ea69428b66cc6fc3f9bf821b20061e496f4c.npz,de,36
c53dbc679921b78f119b8a3e5af0ea59df84d5c81e98605513b59b2b9e58d3349d6747a223486f77d9dc2c0fafb15ffeb49690bfb1580c879f614c5b6a5761d5.npz,de,91
c13ea4d07e538ca61558be5598020bfa0727cf2042d29cf0b14a37c6f3644ae0640f143aaaa34f048cd2adc38c87157b553f92f084c45d4222bc23acbd9a41b4.npz,de,77
3e8008e8a4ce66b4c6a842e88cd1cf013da473783a4865150a59ca5e2b976ae19df950f68dbba19c5d43593a707284466bbcfaa1582d1403355d85118494eea7.npz,de,106
dee024c54de062f47837d5c60af0e7a77bbbeb5cb7cbceb0f353ccdec8c4a5aa090c79826aeb3d83e06b61057aad2a3c14a3e0387736e8980c0e7521de31ebd7.npz,de,59
8cd688da2f1693fb71bf64202fce257c00eea02508b755df6059db03ccb462fd5dcc76f0785f0ac2c4daa427007a6843e1523fb1fc5f6a7ccba8c384827f04a0.npz,de,64
dee6ed90dc9d4e2444ec6b3082e396c3592ff6d59f295044770a29a11b3bdf68ec7631b38c453302cdfe7e014593bba5923a3fa7f492c290a7540fc2ee08d1f1.npz,de,196
0b517f8d7a407bfe3bdb97ae6c574e17409d27b942a777c7a6c5f5d8ab9732fe0a9a60c1370c9e2476231883d89aa0cd997d39843aee2c075a1a169fca4da3f4.npz,de,126
f366d0b8e09f5c3556fe4d99090603fcbf9f702434338e601bba8690a52e5086dca4f8db76ee56fbcf3efa6ce7978a67de4e25c820bdce498c8e46c731264643.npz,de,76
40672681228460dcf4c33212aef66c8be53d13b29a37b526545f395c709ee1fdd800e85218c2a691c703c145e273097dd27f1fe5f43a7132e7b5787ca611ee00.npz,de,106
f72e5ac1c67646dd2e12935df44ef9fe66742757bc1e1719e5f9e0cdb848bc51d097b748822b1e23c68b5baa06b1a4e9d69aa3746a2973965aa48b30d475782a.npz,de,91
7f9b015b04258d4288f318e50b36dca48caecdf39e360770baac13ae784cffe0236e601373d6f2dbd1d83d746c39d4dfbdb4c7fc65a9b02bcb09bffc876af91f.npz,de,114
2e5f64ab99817959160f5401ff9cb6b4cbec30453c3b1ee5d38de2c18f5469e74004e3d3223db7f21942fe626782d3606a3fc5dcab00e824cfcc68f5cce25849.npz,de,129
8964d7f55018b1bcddc04faa5b7f5c777d10cf2a7a0ed44689cd222adaac1aa963ddcf1ea8040eb7e9dc10f27f9898387444d49ad02915c5de32695b35a896a0.npz,de,127
bd23f849c49e4e07f563c051fb9a17ee484cf0d892a69a8fc2ab60006f9e0810088102e6003d36cdf751c446b83e7d47fc67a7798731adadb92cdca572ae1837.npz,de,119
1b6fae82588ed0a8461a07a9102c59c8449dbb60be63c8a2507b15f047a5ae70499b7426d7351ffe4b22917903ab304df28702c273fec2ba4caf3a27c3429ea8.npz,de,166
2ea496b4e3be68da644cc9233cb452cd7ce8dc24a2ad45943c42076710c20df0023bfcaae980ac804b8550b8d360bab89ae7165485804418540d16c374b13309.npz,de,170
70b12b6530bb03f3e727694ebbfa9db550754d34bb37caf8b9d178961261ef559b20a2c1dd9ba2abcd28dd9230ad865cb68882ed05e6711957a3a5b6ac42ce93.npz,de,136
51ff1039cf299fe69711ef5b706624cc36794fd56b55704de84ed78a22aaf8f53ae0544c6bcf3c7dea186b84311371dc50e0d59f374d86bb16abaaf86f1e2fdd.npz,de,79
8c93bba00950b1a28acdeb68821ca410876ecbddbe6637dfffb67482c09f8b8511a828a30a55319dccd6fb9b6f3ea9e624ae740978439f557283c9eb1f626c61.npz,de,181
76dbc40ae7cd5c54d90457d0e27d61761bf3e07ce767978e926d2c715dffd4713cdecde12d744b9f3955c7f36b7532e940004dff6655b73fc98f3519afe6ed09.npz,de,55
d770c685a0624d122a58e0e9ec12bb079ec479f7c8ed6d2d6aca3b9d279eb0b5d712e5fb1acf63ddbdbc8ac151d08d92b276d9671ff44d166a8499388e4026e0.npz,de,152
8799b9b241e555b455dd28733a02bed671079f148ab607e5028a8987b95a2c46cd6bf2d0a7028857f038707e7daa214dbd127a394044fbef67587bb220051263.npz,de,121
4aed381e17ff4f97ae5ba5836e87f9398f2e663f28b7c2d1477dc7a67f55219d2bc40ff96ecdbbb18f5aad8d81db6bd6c353faa3558598fbbb00a8207de6c449.npz,de,107
972efaee500eb2c552eb976323e00b335f8720157a9772bd3905de4c059b7c646f599663118ee75e67accada5a48db0f4a7ca0905f83245bcf6c1b85b5e7cba1.npz,de,91
fd49404fcaea8a3f826b134e83034584f027f59d6a07a0b3606a05463bc52dcfc3cc6b8460e014a01c9d52c5675f7be5a11e0321201cc649a0f3250da5d641b7.npz,de,93
40b92e0a3dfc8485e5890db417bcf60b892da0498f1c2c9e34f78a74c2a02bc7b9d6c4e4bb2222e8044e57348612f7d1c6e01a54b5cba82f62c05ee53d969011.npz,de,93
a5238fe41a790cc44e7a025ffe692377b4869ecaf20e707660da60972fb93c96f465456e3f907d1d678c4184c35fc1cef880f9a6e3aa25c4e85f41fc88c15e05.npz,de,54
634b44a75550388a46046bd17b895a3d951edb3a7b55802341c4a5fb7e3b9e3e8ad64bfc23d3dcd03ee000c6a85274d0d8bc87084acfc970ac44716ef9b4b251.npz,de,156
02a55073e6c8481a8ccf9d4853d9b52463b482cc7319c37ccd52116a6f555b936a3621ee1030542a7d67d8b1d0ec89f5d1e7ae900a3ca378ca0a97541d214d63.npz,de,201
b00afcc6ba1b39651afa7a75e29f4ec8ba39202718f5b64cc03fb17afe6aa3c05ec666eaec87b811dd751bd6aeac9948963e1f9ffae4d96727fef739b0ae4668.npz,de,61
b25fdd00c5319d5640f3f9001c93e395824a7bcc0d198a6023b103e2fca43434d5de226585155df6506ee99c548d2c457fdc8c71e7618ba698cc651e892ffa01.npz,de,53
ef4752df01cd933e95c5890dfaf4de404411e34759ad67647246f8d48384133e95482adea8a46f0d4e76a28746eccdd59b8cdaf7dafd7785e6694a4573166ef6.npz,de,46
928c06ee78aa2c8dfc3da24fa4990445aef22d6581ba6f03f07df13c021de08475e8a71c29517543fd2c8ed5dfef142ab22467ce9cda39d36f0e85ae107f65de.npz,de,130
489d7646fa86c9a211331d0006208fb80199e66b62456e96eb35658070728bfe6bf19a504b09894fc60b0d8ed242da6e2f906f3aabca37a40872e0c9a71a9b4e.npz,de,130
0afb720a8cc5b04a98868357be8938425bd29fb28639b3d4099fea016058a11c8aa62c28740a15b9f10e055f660a6030c7118becc6d89580b85065cae8ee5a72.npz,de,117
70a97800849b0301487227e935b22b5bfd0ab27c9720bd60aa6078d8ce8f7eac509f156d3d8b6b529a874a7ac6b631212ae88e65f522909aaf7503b78083c9c1.npz,de,169
6a58fc3e6d92343dd01d9c52445e64af4f4ffb065432f65bde44a8937e8504cb13d9cbf6462f0c8dad99fb304a602a422eef8acbbb7bd3ccf527a691df2441c2.npz,de,96
ee4a318632c44b0525dfb2ecbe348cc4a764c29ec0d89e7604d681ed9a3ed0ea44698ea0d5fac65f329c888944517c5dba831008ed820943ea253631d79cf8cc.npz,de,187
0009447ccbd74c2e6dde7876c760cd5990b487a262ba356eb29ae03aed03cbb7e3dd5978aa3dbe44bccf9a48e18ba6f32cabda93c1d7f5f98d7645888331d977.npz,de,87
2cedd7a08edad76e39c7941fabca3ef0a94e0f08710c8ca768aa516786cea0a699e14d06c3347c5f3391beb53464d90c5cce38aae2005217eb098853f9fbb48b.npz,de,53
256024225763c4153ebc5a2820d57e928acea9b6313629b180b911546e8ffa966ec90167a593d6355c643529520870603871ef6ff017c00d23e7dac98a970938.npz,de,81
0309ac9f76af70ecdbd39faf94b65376bdd5b0d18f96dce60780888b182f03ddf290b4c1f0e040a4ee0b8316d0d1f1bd84340419b35d1d5c8c2e7da135003005.npz,de,141
b4c15c4929b62ffba09a93460e6ca94abd6856cde1fa8a487d356fdad1b2f813d95932ffbb71562f06a6baaeebc8fb009e003b5e148e2454797db030773f87a7.npz,de,132
79d7acb428db6003fa2e4f2c8beb5f7282f1bdfe3ff5b940c751282f62acd7429cd91e95afdf95ef8ed12dd97478d052ce8171780de9353a4a3e9453deea7b4e.npz,de,75
47cb7c02068bac08d95dc2d4d200ca8793b9653dc7e2bf98820ff7878250ea317307489552e53d10ab43dabac316b68b740322451b967ff701bca5320fe6b699.npz,de,114
512cdf653bb5e39f779ce9d6e720de1d35eb2291f3ad5c231845ac0f3867af2aa2bebed1917197ed342e4dfb0f9f640ada3df7b277b923c98dde58aceba37fda.npz,de,82
441d4cf2b107e7d2054fcdb4319a528c6456f0ee3190cb29e7692581f58a2d56389530a59d3d7c69b828edbcc4f19ba51d6acad499e6b9ed05ecf1b167e51568.npz,de,156
5586cd68cab623704181879b0dd8b3b5c9484b3c1e8ac959ec5106f06c23b1a7b66a6fda036afab2c2b8b9914b39007d65bb593d007197a499693a4627384d2f.npz,de,108
f80cf6758c817ece3b98ba6e16489d0cfd83793c6206fb0c22adf05c26bee87c4a022e4071d0f709ef4b65e5eb2c376b1c5a3d4b1727769432156ac8021d9329.npz,de,142
c45bbf0a1f9595390f8df4cd51c1e6766e91e86544b1ef53aa0b799e1289f3faddf0bd314de6f8924cf0a1f12419e098d077cfdd2ac6ce8925e9c381a116c8ec.npz,de,60
ccb5b216414327c2d96a9d572a3becc7fcac2a90e2888d490f227447626f0729322480b6fdbe47987ab8c02cb91d133fe63825e794fc9abfee142f3d1a324bb9.npz,de,95
c79e9d120432403c1930f75a8a4820e9cadc6e31e58aa7b72932f16baaa046dfdd712317cd4c4085f363579092e9b390e38c6354235fa1d7144e496abb08cd6c.npz,de,144
2ab9454449082adccd1b28d16f671964656af0e707284d6be01de377921387eb216f48b2225cd1624c9073a542fe9bc1eec84fc1df79626c52c901c53ebbbdb0.npz,de,130
c697cb102c111f0f743e46f51ea44874640dd76d701a57837e5a615146508770498e7944fc9ba22d9263a9350d12298f291211e8995a47585f0fcefb3354875a.npz,de,131
812be773b6a73027ed03c8871927f868b214630c8e32245c4279eea30c09af79e91169f5aaf10b3f9f471630bfa9983a4f496b37653f542ed44713ddb99f399f.npz,de,111
90ca5f10db8b5792d7889236bfd4f4dfb16b6e37d47972d68ef84e7af88f3c6c59e7c436baddbee3777feb23d719f27b3ef576de0025121651f9dd55493f5a84.npz,de,59
cc24a10e81782c3b7fc6a7286f95f6f2c4dfd3febe8bd4ee2a37c969e6e07a1e40dec463f91a9687f0f284de5c549f6602c5198b2b1bcbc8cb2f399a542d7f1f.npz,de,98
a04f5a4d153d60b04ade10b3767e7d3107bd941e992e27a055ceebf88cf23d5cca0dbbf361798b7af7708bd516e8db77bb39af628a8a5eb14450874cee509d5b.npz,de,48
0899e33b6f39a00c55d58a11b89246d8766493944c9f99714b25f5aa11aab5f685abf5e64af8640d71a1d2777c0255b944b2fd8576e4877259744530436d93f0.npz,de,78
2a7b7398a51a202de489f128dbd2032359f4c3698afc0fe968737b1c5a4d497b1ad313a52b7de9b8e38a4eb4d7c8cd53540b20480adfceea6cc8fe5dbe631be8.npz,de,133
086698613ebcde0070d32ae311b51d665acea037a7f79a9cd5e4c2ebab00f5228fc043733ccfffa0b4b6088946094b7b4d99c5b5460a7a9e591ee274164e2866.npz,de,165
87f9f1d0679d50bc50b2431b7433dbbd01e568ace803f677dae6288f2e29df0f6d5ea73e6f098516e3722dcd738e0809e6af0fc8c5070d325c00c5c385361017.npz,de,126
